#Position (bp)	mapping quality
1.026636587E9	2.6806543385490755
1.034882664E9	8.850567842199641
1.043128741E9	7.62475442043222
1.051374818E9	0.566862506004508
1.0590595385E9	13.389009399855388
1.062667565E9	0.0
1.0632289215E9	31.384615384615383
1.067866972E9	19.688588007736943
1.076113049E9	12.85378590078329
1.084359126E9	8.654970760233919
1.092605203E9	0.0
1.10085128E9	16.877813504823152
1.109097357E9	8.76871207012812
1.117343434E9	5.491888384166126
1.125589511E9	6.258883248730965
1.133835588E9	19.262626262626263
1.142081665E9	1.440700808625337
1.150327742E9	25.811827956989248
1.158573819E9	6.463963963963964
1.166819896E9	5.877348066298342
1.175065973E9	3.4769192172604115
1.18331205E9	6.813609467455621
1.191558127E9	5.001980198019802
1.199804204E9	5.59916864608076
1.208050281E9	9.31307929969104
1.216296358E9	9.107002360346184
1.224542435E9	5.206915940399213
1.231092681E9	16.507537688442213
1.2352157195E9	33.29350649350649
1.241034589E9	10.543041606886657
1.249280666E9	7.782162588792423
1.257526743E9	8.93064091308165
1.26577282E9	10.27589908749329
1.274018897E9	5.0908402725208175
1.282264974E9	7.745401030169242
1.290511051E9	14.916666666666666
1.298757128E9	3.7264296754250386
1.307003205E9	2.832972739073994
1.315249282E9	2.2837353713876283
1.323495359E9	3.9952316076294276
1.331741436E9	1.7837837837837838
1.339987513E9	3.410310425692595
1.34823359E9	12.761006289308176
1.356479667E9	8.537993920972644
1.364725744E9	11.36972972972973
1.372971821E9	11.08738548273432
1.381217898E9	9.997219647822057
1.389103399E9	4.635997028547171
1.3932264375E9	31.379310344827587
1.397710052E9	2.060198714202221
1.405956129E9	2.0123893805309736
1.414202206E9	15.584229390681003
1.422448283E9	9.581640331075997
1.43069436E9	3.602858092389498
1.438940437E9	5.975
1.447186514E9	9.91812865497076
1.455432591E9	12.002902757619738
1.463678668E9	17.20713577799802
1.471924745E9	5.947100712105798
1.480170822E9	5.346153846153846
1.488416899E9	14.930163447251115
1.496662976E9	6.808038392321536
1.504909053E9	20.717054263565892
1.51315513E9	5.054213633923779
1.521401207E9	8.830120481927711
1.529647284E9	18.5
1.53588741E9	12.929001203369435
1.5400104485E9	22.946043165467625
1.546139438E9	2.3346938775510204
1.554385515E9	2.398592450415867
1.562631592E9	3.168023686158401
1.570877669E9	8.860173577627773
1.579123746E9	1.8512931034482758
1.587369823E9	0.0
1.5956159E9	0.0
1.603861977E9	4.487804878048781
1.612108054E9	6.156796116504855
1.620354131E9	7.907356948228883
1.628600208E9	11.19590873328088
1.636846285E9	9.801268498942918
1.645092362E9	2.799115603284902
1.653338439E9	13.117715617715618
1.661584516E9	8.869720404521118
1.669830593E9	11.255399382927665
1.675176423E9	26.11093502377179
1.6764192455E9	0.0
1.6764583035E9	0.0
1.676565753E9	0.0
1.6766737005E9	0.0
1.679446467E9	8.501199040767386
1.686322747E9	3.9660861594867094
1.694568824E9	13.026733500417711
1.702814901E9	3.33215703573004
1.711060978E9	0.7638174807197944
1.719307055E9	15.337899543378995
1.727553132E9	8.160919540229886
1.735799209E9	8.222634508348794
1.744045286E9	15.512380952380953
1.752291363E9	27.200250312891114
1.76053744E9	6.094093406593407
1.768783517E9	17.794701986754966
1.777029594E9	9.588315217391305
1.785275671E9	4.270531400966184
1.793521748E9	7.629461388708631
1.801767825E9	8.393006993006994
1.8081907555E9	11.101865136298422
1.812313794E9	16.103535353535353
1.818259979E9	5.143456962911126
1.826506056E9	12.312035661218426
1.834752133E9	5.301451750640478
1.84299821E9	8.324450366422385
1.851244287E9	5.877801494130202
1.859490364E9	13.290460878885316
1.867736441E9	10.341726618705035
1.875982518E9	13.181151606642226
1.884228595E9	28.60587726879862
1.892474672E9	7.3100381194409145
1.900720749E9	7.609576427255985
1.908966826E9	9.062702702702703
1.917212903E9	6.897142857142857
1.92545898E9	13.709637046307884
1.933705057E9	15.313797313797314
1.9417026825E9	9.268675455116133
1.945825721E9	2.0952380952380953
1.950197211E9	15.378141660319878
1.958443288E9	6.509754028837999
1.966689365E9	2.1040748898678414
1.974935442E9	5.9721082854799015
1.983181519E9	27.78723404255319
1.991427596E9	7.844282238442823
1.999673673E9	11.19626168224299
2.00791975E9	3.7888888888888888
2.016165827E9	1.0053613553506326
2.024411904E9	4.3726435773783425
2.032657981E9	20.933823529411764
2.040904058E9	12.154661016949152
2.049150135E9	4.007132667617689
2.057396212E9	14.837749546279491
2.065642289E9	9.698497182216656
2.073888366E9	2.732673267326733
2.0784319915E9	6.0
2.08255503E9	0.0
2.09038052E9	0.0
2.098626597E9	15.045207956600361
2.106872674E9	19.770893371757925
2.115118751E9	7.588910133843212
2.123364828E9	3.4208282582216807
2.131610905E9	9.492307692307692
2.139856982E9	4.61283851554664
2.148103059E9	7.870694864048338
2.156349136E9	10.810490693739425
2.164595213E9	16.25777777777778
2.17284129E9	4.427368421052631
2.181087367E9	7.153631284916201
2.189213656E9	10.291277258566979
2.1933366945E9	0.0
2.197579521E9	0.0
2.205825598E9	0.0
2.214071675E9	4.601113172541744
2.222317752E9	25.662393162393162
2.230563829E9	8.373464373464374
2.238809906E9	6.405566600397615
2.247055983E9	12.410695187165775
2.25530206E9	6.3019398369412425
2.263548137E9	7.376114081996435
2.271794214E9	1.8022088353413654
2.280040291E9	15.881401617250674
2.288286368E9	11.274647887323944
2.2963350155E9	2.489896805289501
2.300361479E9	0.0
2.3005589085E9	0.0
2.300664495E9	0.0
2.3007705315E9	0.0
2.300963291E9	0.0
2.301078083E9	0.0
2.301116918E9	0.0
2.3012231005E9	46.0
2.301331375E9	0.0
2.3051274025E9	0.0
2.313024599E9	0.0
2.321270676E9	0.0
2.329516753E9	1.4673139158576052
2.33776283E9	2.9154496541122215
2.346008907E9	3.2213074263131896
2.354254984E9	17.453596287703018
2.362501061E9	4.466268446943078
2.370747138E9	6.832659065833027
2.378993215E9	6.109775019394879
2.387239292E9	3.899159663865546
2.395485369E9	4.9354628422425035
2.4014764205E9	13.563218390804598
2.4035685575E9	0.0
2.405823583E9	21.3328125
2.411977523E9	5.871428571428571
2.4202236E9	5.013561741613134
2.428469677E9	4.745049141851254
2.436715754E9	4.142262895174709
2.444961831E9	0.0
2.453207908E9	12.575187969924812
2.461453985E9	6.928927680798005
2.469700062E9	6.629912663755459
2.477946139E9	7.417366946778712
2.486192216E9	5.314408602150538
2.4922231405E9	13.741841914430747
2.495067406E9	0.0
2.4972825585E9	35.0
2.50268437E9	12.533419857235561
2.510930447E9	2.771892655367232
2.519176524E9	2.2037444933920707
2.527422601E9	7.757567780994998
2.535668678E9	8.036439665471924
2.543914755E9	5.668723303274798
2.552160832E9	9.995884773662551
2.560406909E9	8.599738391105298
2.568652986E9	1.82266139657444
2.5760186255E9	20.142666666666667
2.579354022E9	0.0
2.579587237E9	0.0
2.579783932E9	0.0
2.5804311545E9	22.686567164179106
2.58514514E9	9.390298034242232
2.593391217E9	8.042051282051283
2.601637294E9	3.3197969543147208
2.609883371E9	10.369419642857142
2.618129448E9	14.387596899224807
2.626375525E9	12.293700787401574
2.634621602E9	6.215257993035771
2.642867679E9	0.4063745019920319
2.651113756E9	13.846089150546678
2.6577251435E9	7.01123595505618
2.661848182E9	18.914343983684567
2.66760591E9	11.685087255420413
2.675851987E9	13.801129487696652
2.684098064E9	0.4827586206896552
2.692344141E9	12.986358244365363
2.700590218E9	14.155767817781044
2.708836295E9	7.351578947368421
2.715895221E9	6.927435792906645
2.7200182595E9	13.73913043478261
2.725328449E9	8.610793423874195
2.733574526E9	4.009365244536941
2.741820603E9	6.1694656488549615
2.75006668E9	6.553854717506262
2.758312757E9	7.879924953095685
2.766558834E9	7.534761904761905
2.774804911E9	7.404897245299519
2.7811016125E9	20.99724517906336
2.785224651E9	0.0
2.791297065E9	0.0
2.799543142E9	15.335443037974683
2.807789219E9	0.92467332820907
2.816035296E9	8.556771545827633
2.824281373E9	14.210631895687062
2.829194835E9	10.791878172588833
2.8333178735E9	0.0
2.840773527E9	1.7671232876712328
2.849019604E9	25.3
2.857265681E9	1.0236861584011843
2.865511758E9	3.8304751194827102
2.873757835E9	15.714126186487995
2.8793423E9	29.12104689203926
2.8808791035E9	0.0
2.880975252E9	0.0
2.8810859095E9	0.0
2.881197201E9	0.0
2.8813095665E9	0.0
2.8814524455E9	0.0
2.881554052E9	0.0
2.881640732E9	0.0
2.8839023375E9	0.7414634146341463
2.890249989E9	12.79447322970639
2.898496066E9	4.2377109317681585
2.906742143E9	5.344501092498179
2.91498822E9	8.185295875672445
2.923234297E9	7.133522057088936
2.931480374E9	24.634768740031898
2.939726451E9	9.794594594594594
2.947972528E9	1.4976437323279925
2.956218605E9	4.983072365636902
2.964464682E9	6.554545454545455
2.972710759E9	7.312741312741313
2.980956836E9	14.502551020408163
2.989202913E9	9.73112582781457
2.99744899E9	9.666270783847981
3.005695067E9	12.454354669464848
3.013941144E9	21.52153110047847
3.022187221E9	2.797007757665312
3.030433298E9	12.706681766704417
3.036137478E9	22.643312101910826
3.0402605165E9	0.0
3.046925452E9	8.444617784711388
3.055171529E9	0.8083067092651757
3.063417606E9	1.5215215215215214
3.071663683E9	0.0
3.07990976E9	0.0
3.088155837E9	0.0
3.093612455E9	0.0
3.0949646545E9	0.0
3.0949844115E9	0.0
3.094986631E9	0.0
3.0949886845E9	0.0
3.0949903915E9	0.0
3.0950018655E9	0.0
3.0950148115E9	0.0
3.09501762E9	0.0
3.0950189425E9	0.0
3.0950208025E9	0.0
3.0950224395E9	0.0
3.095029138E9	0.0
3.0950541825E9	0.0
3.095073617E9	0.0
3.0950755295E9	0.0
3.095078097E9	0.0
3.095079856E9	0.0
3.095081443E9	0.0
3.095083676E9	0.0
3.0950859065E9	0.0
3.095087998E9	0.0
3.095089742E9	0.0
3.095090955E9	0.0
3.0950923875E9	0.0
3.09509401E9	0.0
3.095290721E9	0.0
3.095487368E9	0.0
3.0954888715E9	0.0
3.0954917185E9	0.0
3.09554017E9	0.0
3.095642914E9	0.0
3.095701194E9	0.0
3.095704429E9	0.0
3.0957067955E9	0.0
3.0957090475E9	0.0
3.095711116E9	0.0
3.0957127415E9	0.0
3.095724736E9	0.0
3.0958051435E9	0.0
3.0958770435E9	0.0
3.095883944E9	0.0
3.095891188E9	0.0
3.095897045E9	0.0
3.095901348E9	0.0
3.095903924E9	0.0
3.095906365E9	0.0
3.0959089405E9	0.0
3.095910521E9	0.0
3.095956672E9	0.0
3.0960029275E9	0.0
3.096004328E9	0.0
3.0960058275E9	0.0
3.096008012E9	0.0
3.096010273E9	0.0
3.0960145725E9	0.0
3.096033612E9	0.0
3.0960713655E9	0.0
3.096095945E9	0.0
3.096100544E9	0.0
3.0961060525E9	0.0
3.0961123835E9	0.0
3.096116983E9	0.0
3.0961214015E9	0.0
3.0961251255E9	0.0
3.0961264715E9	0.0
3.0961276755E9	0.0
3.096129709E9	0.0
3.0961315825E9	0.0
3.0961328205E9	0.0
3.0961342485E9	0.0
3.0961354755E9	0.0
3.096136549E9	0.0
3.096138011E9	0.0
3.09614034E9	0.0
3.0961435325E9	0.0
3.0961494575E9	0.0
3.0961541415E9	0.0
3.096155188E9	0.0
3.0961563595E9	0.0
3.096158202E9	0.0
3.096160164E9	0.0
3.096161504E9	0.0
3.0961630155E9	0.0
3.0961645635E9	0.0
3.0961656565E9	0.0
3.0961670355E9	0.0
3.0961686715E9	0.0
3.0961702885E9	0.0
3.0961718175E9	0.0
3.0961733005E9	0.0
3.096174615E9	0.0
3.0961760655E9	0.0
3.0961775255E9	0.0
3.096180128E9	0.0
3.0961828035E9	0.0
3.0961846995E9	0.0
3.0961868525E9	0.0
3.096188403E9	0.0
3.0961903175E9	0.0
3.096192909E9	0.0
3.0961983075E9	0.0
3.0962061245E9	0.0
3.0963013935E9	0.0
3.0964824405E9	0.0
3.0966529405E9	0.0
3.096823688E9	0.0
3.0969922505E9	0.0
3.0970784705E9	0.0
3.097168094E9	0.0
3.0973555425E9	0.0
3.0975451075E9	0.0
3.097650289E9	0.0
3.0977044775E9	0.0
3.097837088E9	0.0
3.097983116E9	0.0
3.098109156E9	0.0
3.0982629605E9	0.0
3.0984127565E9	0.0
3.0985195995E9	0.0
3.098571167E9	0.0
3.098609624E9	0.0
3.0986677805E9	0.0
3.098743201E9	0.0
3.0988476855E9	0.0
3.099009914E9	0.0
3.0991915875E9	0.0
3.099360465E9	0.0
3.09967461E9	0.0
3.100047511E9	0.0
3.1003558965E9	0.0
3.1011422395E9	0.0
3.1019122975E9	0.0
3.1022400375E9	0.0
3.1024981065E9	0.0
3.1026642745E9	0.0
3.10276982E9	0.0
3.1028855445E9	0.0
3.103048969E9	0.0
3.103189656E9	0.0
3.1035356755E9	0.0
3.1038721965E9	0.0
3.1041915895E9	0.0
3.1045559385E9	0.0
3.104787129E9	0.0
3.105336073E9	0.0
3.1059898435E9	0.0
3.106384909E9	14.175
3.106656027E9	0.0
3.1068673425E9	0.0
3.107140135E9	0.0
3.107349736E9	0.0
3.10751412E9	0.0
3.107723675E9	0.0
3.1080555695E9	0.0
3.108442757E9	0.0
3.108678136E9	0.0
3.1089187585E9	0.0
3.1092823785E9	0.0
3.109975813E9	2.028169014084507
3.1105441855E9	0.0
3.110885305E9	0.0
3.111403221E9	0.0
3.111731037E9	0.0
3.1120587715E9	0.0
3.112396496E9	0.0
3.112649426E9	0.0
3.112905163E9	0.0
3.113082225E9	0.0
3.1133921265E9	0.0
3.1137486085E9	0.0
3.1141372015E9	0.0
3.1146007235E9	0.0
3.115013157E9	0.0
3.1154076605E9	0.0
3.115723036E9	0.0
3.115918682E9	0.0
3.1160894655E9	0.0
3.116325314E9	0.0
3.116531067E9	0.0
3.116681362E9	0.0
3.116898E9	0.0
3.1170494425E9	0.0
3.1171806545E9	0.0
3.117361551E9	0.0
3.1176782425E9	0.0
3.1180307805E9	0.0
3.1182369845E9	0.0
3.1183707825E9	0.0
3.118519089E9	0.0
3.1186486725E9	0.0
3.118738185E9	0.0
3.1189714925E9	0.0
3.11928008E9	0.0
3.119500009E9	0.0
3.1197001395E9	0.0
3.1199727365E9	0.0
3.120337415E9	0.0
3.1206044345E9	0.0
3.12076382E9	0.0
3.1209817405E9	0.0
3.12214775E9	0.0
3.123266536E9	0.0
3.123438732E9	0.0
3.123612478E9	0.0
3.123863132E9	0.0
3.124195485E9	0.0
3.1243917055E9	0.0
3.1246908495E9	0.0
3.1251040995E9	0.0
3.125440629E9	0.0
3.1256352745E9	23.55072463768116
3.1257738725E9	0.0
3.125936428E9	0.0
3.1261691495E9	0.0
3.1265210885E9	0.0
3.1268156285E9	0.0
3.1270726515E9	0.0
3.127265223E9	0.0
3.127371569E9	0.0
3.127535581E9	0.0
3.127749238E9	0.0
3.128067724E9	0.0
3.128370997E9	0.0
3.128676195E9	0.0
3.1292051565E9	0.0
3.1298403155E9	0.0
3.1302706125E9	0.0
3.1305754505E9	0.0
3.1321497915E9	0.0
3.1353335555E9	0.9734939759036144
3.1372907885E9	0.0
3.1374988775E9	0.0
3.1376525275E9	0.0
3.137784479E9	0.0
3.1378894675E9	0.0
3.138044689E9	0.0
3.1382309345E9	0.0
3.1383331395E9	0.0
3.1384347255E9	0.0
3.138583716E9	0.0
3.1389355995E9	0.0
3.139390792E9	0.0
3.1398022755E9	0.0
3.1402084825E9	0.0
3.1403862685E9	0.0
3.140626454E9	0.0
3.1410640175E9	0.0
3.1414205715E9	0.0
3.141659797E9	0.0
3.141753944E9	0.0
3.1418928425E9	0.0
3.14216262E9	0.0
3.1423930235E9	0.0
3.1425337965E9	0.0
3.142583612E9	0.0
3.142693285E9	0.0
3.1430132E9	0.0
3.1433656765E9	0.0
3.1435620985E9	0.0
3.1437252355E9	0.0
3.1439124755E9	0.0
3.1441377615E9	0.0
3.1444302055E9	0.0
3.144653266E9	0.0
3.1448960075E9	0.0
3.145158894E9	0.0
3.145358015E9	0.0
3.145549262E9	0.0
3.14578279E9	0.0
3.1460245875E9	0.0
3.146138195E9	0.0
3.1462914205E9	0.0
3.146476455E9	0.0
3.146585554E9	0.0
3.1471636345E9	0.0
3.147783319E9	0.0
3.1481501035E9	0.0
3.148526311E9	0.0
3.148684268E9	0.0
3.1488239405E9	0.0
3.1490691495E9	0.0
3.149259299E9	0.0
3.14933491E9	0.0
3.149455246E9	0.0
3.1496810995E9	0.0
3.149915649E9	0.0
3.150120605E9	0.0
3.1504181785E9	0.0
3.1506806345E9	0.0
3.150768362E9	0.0
3.150789744E9	0.0
3.1508818525E9	0.0
3.1510179735E9	0.0
3.1511591855E9	0.0
3.1512713545E9	0.0
3.1514072115E9	0.0
3.151709963E9	0.0
3.152270877E9	0.0
3.1529776655E9	0.0
3.1534552455E9	0.0
3.1536732585E9	0.0
3.1560033245E9	0.0
3.1585028055E9	0.0
3.158956377E9	0.0
3.161904859E9	1.5285929270127916
3.165574326E9	0.0
3.166757008E9	0.0
3.167122451E9	0.0
3.1674090865E9	0.0
3.1681710055E9	0.0
3.168797174E9	0.0
3.168889913E9	0.0
3.1689632785E9	0.0
3.169232994E9	0.0
3.170436759E9	0.0
3.1715358E9	0.0
3.171805015E9	0.0
3.171978051E9	40.0
3.1721019235E9	0.0
3.17235399E9	0.0
3.172662448E9	56.0
3.1728723615E9	0.0
3.173018677E9	0.0
3.1732341845E9	0.0
3.173641601E9	0.0
3.174097291E9	0.0
3.174407158E9	0.0
3.174588982E9	0.0
3.174693502E9	0.0
3.1747798065E9	0.0
3.1749374065E9	0.0
3.1751486585E9	0.0
3.175270819E9	0.0
3.175371511E9	0.0
3.1755254485E9	0.0
3.175709592E9	0.0
3.175927564E9	0.0
3.176246679E9	0.0
3.1764969075E9	0.0
3.1766565255E9	0.0
3.176814214E9	0.0
3.1770256965E9	0.0
3.177439156E9	0.0
3.177888433E9	0.0
3.1781600365E9	0.0
3.178414404E9	0.0
3.1786818255E9	0.0
3.1788488915E9	0.0
3.17901806E9	0.0
3.1792488865E9	0.0
3.1795161765E9	0.0
3.179716348E9	0.0
3.179885089E9	0.0
3.180057544E9	0.0
3.180190823E9	0.0
3.180321293E9	0.0
3.1805133995E9	0.0
3.180675235E9	0.0
3.180811143E9	0.0
3.18096962E9	0.0
3.181120948E9	0.0
3.181336293E9	0.0
3.181651021E9	0.0
3.182088629E9	0.0
3.1825167475E9	0.0
3.182835423E9	0.0
3.183345812E9	0.0
3.183800755E9	0.0
3.1841017925E9	0.0
3.184538628E9	0.0
3.1848475605E9	0.0
3.1850038065E9	0.0
3.185169146E9	0.0
3.185333034E9	0.0
3.1854821285E9	0.0
3.185560857E9	0.0
3.1856175245E9	19.487179487179485
3.1857620465E9	0.0
3.185864766E9	0.0
3.18603873E9	0.0
3.1862183885E9	0.0
3.1862672055E9	0.0
3.1863357065E9	0.0
3.186440086E9	0.0
3.1867119335E9	0.0
3.187060557E9	0.0
3.1872149555E9	0.0
3.1875321525E9	0.0
3.1878661955E9	0.0
3.188323252E9	0.0
3.1888609845E9	0.0
3.1890164205E9	0.0
3.1892442175E9	0.0
3.189549575E9	0.0
3.1897324745E9	0.0
3.189879881E9	0.0
3.190063743E9	0.0
3.1902100965E9	0.0
3.1904485205E9	0.0
3.1906569395E9	0.0
3.190956934E9	0.0
3.191412763E9	0.0
3.191806527E9	0.0
3.1921022445E9	0.0
3.1922532815E9	0.0
3.192356845E9	0.0
3.192504101E9	0.0
3.1926762215E9	0.0
3.1928082245E9	0.0
3.19294644E9	0.0
3.19308197E9	0.0
3.193206177E9	0.0
3.193316424E9	0.0
3.193419539E9	0.0
3.193529515E9	0.0
3.1936785085E9	0.0
3.1938463805E9	0.0
3.194013745E9	0.0
3.194154914E9	0.0
3.1943215615E9	0.0
3.194523951E9	0.0
3.194701111E9	0.0
3.1949120615E9	0.0
3.1950927045E9	0.0
3.1952518775E9	0.0
3.195435748E9	0.0
3.1956091645E9	0.0
3.1958114895E9	0.0
3.196109706E9	0.0
3.196353771E9	0.0
3.1967029805E9	0.0
3.197075701E9	0.0
3.1972374515E9	0.0
3.1973796755E9	0.0
3.1975426035E9	0.0
3.1977676235E9	0.0
3.1979527395E9	0.0
3.198105329E9	0.0
3.1982927055E9	0.0
3.1984319245E9	0.0
3.1985867145E9	0.0
3.1987824195E9	0.0
3.1991712875E9	0.0
3.1999777515E9	0.0
3.200528247E9	0.0
3.2006652215E9	0.0
3.200838305E9	0.0
3.2009909805E9	0.0
3.2033931135E9	0.0
3.2058172045E9	0.0
3.2059811825E9	0.0
3.2061196245E9	0.0
3.2066172325E9	0.0
3.207089975E9	0.0
3.207220389E9	0.0
3.2074120685E9	0.0
3.207617395E9	0.0
3.207753286E9	0.0
3.2078615945E9	0.0
3.2080453635E9	0.0
3.2082292395E9	0.0
3.208367914E9	0.0
3.2089832905E9	0.0
3.209674803E9	0.0
3.2098737475E9	0.0
3.2100419585E9	0.0
3.2102197555E9	0.0
3.2104339265E9	0.0
3.2107215125E9	0.0
3.2113604835E9	0.0
3.2120033515E9	0.0
3.2124657125E9	0.0
3.2128488645E9	0.0
3.213106978E9	0.0
3.213360953E9	0.0
3.2134460405E9	0.0
3.213543852E9	0.0
3.213776264E9	0.0
3.2139953065E9	0.0
3.2141429225E9	0.0
3.214260192E9	0.0
3.2143816105E9	0.0
3.2144972695E9	0.0
3.2147468265E9	0.0
3.2150559945E9	0.0
3.2152363695E9	0.0
3.2154820185E9	0.0
3.215741986E9	0.0
3.2159085415E9	0.0
3.2159970875E9	0.0
3.216172592E9	0.0
3.216423069E9	0.0
3.216602302E9	0.0
3.2167800045E9	0.0
3.216976208E9	0.0
3.217105766E9	0.0
3.217232704E9	0.0
3.217409445E9	0.0
3.217697237E9	0.0
3.2179214175E9	0.0
3.2180018645E9	0.0
3.218181336E9	0.0
3.2183849945E9	0.0
3.218538911E9	0.0
3.2186846755E9	0.0
3.2188208615E9	0.0
3.21897277E9	0.0
3.21910296E9	0.0
3.2191690575E9	0.0
3.2192929665E9	0.0
3.2194789615E9	0.0
3.2196210305E9	0.0
3.2197575135E9	0.0
3.219995537E9	0.0
3.220167637E9	0.0
3.2203473635E9	0.0
3.221264002E9	0.0
3.222109909E9	0.0
3.222875957E9	0.0
3.223791153E9	0.0
3.22412338E9	0.0
3.224254907E9	0.0
3.2244573975E9	0.0
3.224769352E9	0.0
3.225040074E9	0.0
3.225356919E9	0.0
3.2257667455E9	0.0
3.226049282E9	0.0
3.2261483695E9	0.0
3.226296789E9	0.0
3.2277430675E9	0.0
3.2291691485E9	0.0
3.2293102155E9	0.0
3.229542897E9	0.0
3.229926421E9	0.0
3.2302204435E9	0.0
3.231390486E9	0.0
3.232829023E9	0.0
3.233334927E9	0.0
3.233509165E9	0.0
3.233610913E9	0.0
3.2345884845E9	0.0
3.235611478E9	0.0
3.235841389E9	0.0
3.236013684E9	0.0
3.236113175E9	0.0
3.236247745E9	0.0
3.236393074E9	0.0
3.236593858E9	0.0
3.236821168E9	0.0
3.2370027015E9	0.0
3.2371541165E9	0.0
3.2372903675E9	0.0
3.237454116E9	0.0
3.237617889E9	0.0
3.2377327555E9	0.0
3.237790107E9	0.0
3.23800942E9	0.0
3.2382873595E9	0.0
3.2384664825E9	0.0
3.2386384265E9	0.0
3.2387379365E9	0.0
3.2388763955E9	0.0
3.2394871345E9	0.0
3.2400451855E9	0.0
3.2401687655E9	0.0
3.240257483E9	0.0
3.24037853E9	0.0
3.240502205E9	0.0
3.240617535E9	0.0
